Term,Term Descrshort,Crse Descr,Class Nbr,Subject,Catalog Nbr,Class Section,Class Instr ID,Class Instr Name,Class Mtg Nbr,Facility ID,Facility Descr,Instruction Mode Descrshort,Meeting Start Dt,Meeting End Dt,Meeting Time Start,Meeting Time End,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
2550,SU 2025,Dir Research,73567,BIOMEDE,490,233,76711441,"Krishnan,Chandramouli",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Research,74613,BIOMEDE,490,257,90362268,"Potkay,Joseph A",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Resear Ed Study,70088,EDUC,655,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res&Prb-Gr,74616,EAS,600,001, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res&Prb-Gr,74617,EAS,600,038,31070138,"Blesh,Jennifer",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res Psych/NS,71721,PSYCH,326,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res Psych/NS,74538,PSYCH,326,073,49082030,"Gearhardt,Ashley Nicole",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res Psych/NS,74591,PSYCH,326,036,05075201,"Tronson,Natalie",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res Psych/NS,74600,PSYCH,326,080,10748319,"Earl,Allison",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res Psych/NS,74629,PSYCH,326,322,31864252,"Becker,Jill B",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res Psych/NS,74651,PSYCH,326,074,44076625,"Hyde,Luke Williamson",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Res Psych/NS,74661,PSYCH,326,046,13751006,"Perkins,Suzanne",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Stdy Const Eng,70111,CEE,630,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Stdy Const Eng,71735,CEE,630,028,37926485,"Ioannou,Photios G",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Stdy Const Eng,71756,CEE,630,005,67771280,"Brilakis,Ioannis",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Dir Stdy Const Eng,73034,CEE,630,059,13131972,"Menassa,Carol C",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,DIS Copenhagen,73269,ADABRD,321,601, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss Cand,70381,WGS,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70006,ARCH,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70030,BE,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70035,FIN,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70040,STRATEGY,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70045,MKT,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70092,EDUC,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70097,AEROSP,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70102,CLIMATE,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70107,BIOMEDE,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70120,CEE,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70126,CSE,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70140,MATSCIE,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70147,NAVARCH,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70158,SI,995,201, , ,1,REMOTE,REMOTE,Dis-COV,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70167,AMCULT,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70171,ANTHRBIO,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70178,APPPHYS,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70189,ASTRO,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70200,EEB,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70203,BIOPHYS,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70212,CHEM,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70227,COMPLIT,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70232,ECON,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70244,ENGLISH,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70253,FRENCH,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70257,EARTH,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70262,GERMAN,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70271,HISTORY,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70285,PUBPOL,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70297,LING,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70307,MATH,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70321,PHYSICS,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70361,RUSSIAN,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70372,SPANISH,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70375,STATS,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70394,CMBIOL,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70401,HUMGEN,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70413,NEUROSCI,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,70434,PHRMACOL,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71273,MUSICOL,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71281,THEORY,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71284,EAS,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71287,PHARMSCI,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71291,BIOSTAT,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71297,EHS,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71314,EPID,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71319,HBHEQ,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71321,HMP,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71398,KINESLGY,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71410,ANTHRCUL,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71429,CHE,995,042,30370322,"Burns,Mark A",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71430,CHE,995,048,24481593,"Larson,Ronald G",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71431,CHE,995,049,61118402,"Solomon,Michael J",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71432,CHE,995,032,45019806,"Ziff,Robert M",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71433,NAVARCH,995,031,16883006,"Vlahopoulos,Nickolas",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71487,CHE,995,008,73209462,"Glotzer,Sharon C",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71488,BIOMEDE,995,077,61352800,"Mooney,David J",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71492,CSE,995,067,94724321,"Michielssen,Eric",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71493,NAVARCH,995,018,70723803,"Troesch,Armin W",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71496,CEE,995,030,79310293,"Weber Jr,Walter J",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71509,CSE,995,137,63743625,"Prakash,Atul",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71544,CSE,995,146,98956151,"Peikert,Christopher J",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71545,BIOMEDE,995,018,17732496,"Faulkner,John A",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71556,BIOMEDE,995,015,70759462,"Sieving,Paul A",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71575,ANTHRARC,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71583,MCDB,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71605,CSE,995,053,33573306,"Fessler,Jeffrey A",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71618,BIOMEDE,995,065,62074082,"O'Donnell,Matthew",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71649,AEROSP,995,020,13644256,"McClamroch,N Harris",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71651,CSE,995,136,00569174,"Saligane,Mehdi",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71660,CHE,995,056,43326499,"Kim,Jinsang",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71676,AEROSP,995,022,80034309,"Roe,Philip L",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71678,PHIL,995,201, , ,1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71711,CHE,995,014,65846593,"Kotov,Nicholas",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71712,CSE,995,154,27193534,"Anastasopoulos,Achilleas",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71716,NAVARCH,995,048,35711690,"Sun,Jing",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71737,CSE,995,133,95298000,"Burgers,Alexander Peter",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71752,CHE,995,015,63707501,"Lahann,Joerg",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71753,CHE,995,057,09263449,"Linic,Suljo",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71754,CHE,995,091,15895401,"Violi,Angela",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71755,CSE,995,075,96687010,"Wu,Ke",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71757,BIOMEDE,995,129,66529255,"Yagle,Andrew E",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71786,CHE,995,059,26892800,"Eniola-Adefeso,Lola",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71787,CHE,995,060,67764906,"Lin,Nina",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71788,CSE,995,004,41381406,"Arthur,William Patrick",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71795,CSE,995,013,45673684,"Bansal,Nikhil",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71798,AEROSP,995,036,49892658,"Driscoll,James F",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71801,AEROSP,995,012,41581021,"Boyd,Iain D",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,71818,CEE,995,016,66604969,"Lynch,Jerome P",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72216,CSE,995,005,66426349,"Bertacco,Valeria M",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72217,CSE,995,006,73711610,"Pettie,Seth",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72218,CSE,995,007,38211412,"Dick,Robert",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72219,CSE,995,009,19701381,"Najarian,Kayvan",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72220,CSE,995,010,05390102,"Scott,Clayton D",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72221,CSE,995,011,17039165,"Lee,Euiwoong",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72222,CSE,995,012,30950506,"Pipe,Kevin",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72223,CSE,995,014,70752506,"Willingale,Louise",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72224,CSE,995,016,42186262,"Sarabandi,Kamal",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72225,CSE,995,017,03105006,"Berenson,Dmitry",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72226,CSE,995,019,66604969,"Lynch,Jerome P",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72227,CSE,995,020,25377414,"Mudge,Trevor N",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72228,CSE,995,022,56309992,"Wellman,Michael P",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72229,CSE,995,025,52375806,"Wang,Xinyu",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72230,CSE,995,026,27139390,"Deng,Hui",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72231,CSE,995,027,56820416,"Nadakuditi,Raj Rao",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72232,CSE,995,029,35529894,"Brehob,Mark W",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72233,CSE,995,030,92103589,"Norris,Theodore B",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72234,CSE,995,031,35711690,"Sun,Jing",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72235,CSE,995,032,44424397,"Derezinski,Michal",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72236,CSE,995,033,65771889,"Wentzloff,David",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72237,CSE,995,034,23579701,"Afshari,Ehsan",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72238,CSE,995,035,18334305,"Bondi-Kelly,Liz",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72239,CSE,995,038,34341308,"Chesney,David R",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72240,CSE,995,039,90931804,"Chai,Joyce",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72241,CSE,995,040,55890186,"Islam,Mohammed Nazrul",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72242,CSE,995,041,49249056,"Guo,Anhong",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72243,CSE,995,042,94715920,"Mao,Z Morley",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72244,CSE,995,043,84564440,"Narayanasamy,Satish",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72245,CSE,995,045,21656959,"Burdick,Laura",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72246,CSE,995,050,36575914,"Subramanian,Vijay Gautam",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72247,CSE,995,051,67283866,"Mi,Zetian",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72248,CSE,995,057,35794079,"Mower Provost,Emily",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72249,CSE,995,058,68831268,"Rampure,Suraj Jaideep",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72250,CSE,995,061,13735068,"Fish,Benjamin",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72251,CSE,995,062,30429267,"Lu,Wei",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72252,CSE,995,063,83813646,"Terry Jr,Fred Lewis",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72253,CSE,995,066,31742976,"Stout,Quentin F",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72254,CSE,995,091,54208334,"Hu,Wei",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72255,CSE,995,070,30902400,"Liu,Mingyan",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72256,CSE,995,071,26231754,"Shin,Kang Geun",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72257,CSE,995,072,19902500,"Chen,Peter M",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72258,CSE,995,073,57251256,"Hayes,John Patrick",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2550,SU 2025,Diss-Cand,72259,CSE,995,074,81495483,"Ku,Pei-Cheng",1, , ,In Person,06/26/2025,08/12/2025,1:00 AM,1:00 AM,N,N,N,N,N,N,N
