Term,Term Descrshort,Crse Descr,Class Nbr,Subject,Catalog Nbr,Class Section,Class Instr ID,Class Instr Name,Class Mtg Nbr,Facility ID,Facility Descr,Instruction Mode Descrshort,Meeting Start Dt,Meeting End Dt,Meeting Time Start,Meeting Time End,Mon,Tues,Wed,Thurs,Fri,Sat,Sun
2510,FA 2024,Big Data Mgmt Tools,25910,TO,640,002,38998348,"Begen,Mehmet Atilla",1,BLAU2560,B2560 BUS,In Person,10/21/2024,12/09/2024,3:00 PM,5:20 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Bio Anthro Seminar,25211,ANTHRBIO,571,001,71784969,"Kingston,John",1,ARR,ARR,In Person,08/26/2024,12/09/2024,4:00 PM,5:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bio & Behav Methods,34712,PSYCH,366,001,93964480,"Beehner,Jacinta Catherine",1,EH3021,3021 EH,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Bio&Beh Bases Hu Mvt,13163,MOVESCI,110,001,60194258,"Bodary,Peter F",1,CCCB3420,3420 CCCB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Bio&Beh Bases Hu Mvt,13164,MOVESCI,110,002,60194258,"Bodary,Peter F",1,CCCB3420,3420 CCCB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Bio&Beh Bases Hu Mvt,13165,MOVESCI,110,003,60194258,"Bodary,Peter F",1,CCCB3420,3420 CCCB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Bio&Beh Bases Hu Mvt,20634,MOVESCI,110,011,60194258,"Bodary,Peter F",1,CCCB3420,3420 CCCB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Bio&Beh Bases Hu Mvt,32420,MOVESCI,110,004,60194258,"Bodary,Peter F",1,CCCB3420,3420 CCCB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Biochem Fundamentals,18085,CHEM,351,100,92783347,"Bridwell-Rabb,Jennifer Diane",1,CHEM1210,1210 CHEM,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,Y,N,Y,N,Y,N,N
2510,FA 2024,Biochem Fundamentals,18086,CHEM,351,101,63912681,"Barroso,Gage",1,CHEM1628,1628 CHEM,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,Y,N,N,N,N,N,N
2510,FA 2024,Biochem Fundamentals,18087,CHEM,351,104,67292379,"Tang,Jingxuan",1,USB4153,4153 USB,In Person,08/26/2024,12/09/2024,4:00 PM,5:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biochem Fundamentals,18174,CHEM,351,105,27331339,"Chanthakhoun,Joseph Chareun",1,CHEM1628,1628 CHEM,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,N,N,Y,N,N,N,N
2510,FA 2024,Biochem Fundamentals,20162,CHEM,351,106,27331339,"Chanthakhoun,Joseph Chareun",1,EH1866,1866 EH,In Person,08/26/2024,12/09/2024,3:00 PM,4:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Biochem Fundamentals,25283,CHEM,351,103,67292379,"Tang,Jingxuan",1,CHEM1624,1624 CHEM,In Person,08/26/2024,12/09/2024,3:00 PM,4:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biochem-Intr,11785,BIOLCHEM,415,001,88201414,"Lamanna,Allison C",1,MLB1200,AUD 3 MLB,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,Y,N,Y,N,Y,N,N
2510,FA 2024,Biochem-Intr,25108,BIOLCHEM,415,002,88201414,"Lamanna,Allison C",1,MSC23813,3813 MSC2,In Person,08/26/2024,12/09/2024,10:00 AM,11:00 AM,N,N,N,Y,N,N,N
2510,FA 2024,Biochem-Intr,25109,BIOLCHEM,415,003,88201414,"Lamanna,Allison C",1,MSC23813,3813 MSC2,In Person,08/26/2024,12/09/2024,11:00 AM,12:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biochem-Intr,25110,BIOLCHEM,415,004,88201414,"Lamanna,Allison C",1,MSC23813,3813 MSC2,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biochem-Intr,25111,BIOLCHEM,415,005,88201414,"Lamanna,Allison C",1,MSC23813,3813 MSC2,In Person,08/26/2024,12/09/2024,2:00 PM,3:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biochem MD Scientist,18226,BIOLCHEM,552,001,52688269,"O'Brien,Patrick",1,THSL5330,5330 THSL,In Person,08/26/2024,12/09/2024,3:00 PM,5:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biochem Reg Mechanis,23122,BIOLCHEM,690,001,86473942,"Vojtek,Anne B",1,THSL2901,2901 THSL,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Biochem Res,11786,BIOLCHEM,499,001, , ,1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Biochem Tech Wr,20742,CHEM,353,100,16622291,"Keane,Sarah",1,CHEM1210,1210 CHEM,In Person,08/26/2024,12/09/2024,2:00 PM,3:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Biochem Tech Wr,20743,CHEM,353,110,82461541,"Westwood,Megan",1,CHEMA513,A513 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,5:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biochem Tech Wr,20744,CHEM,353,111,43190813,"Liu,Jiying",1,CHEMA515,A515 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,5:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biochem Tech Wr,20745,CHEM,353,112,29236862,"Hong,Ellie",1,CHEMA513,A513 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,5:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biochem Tech Wr,20746,CHEM,353,113,43190813,"Liu,Jiying",1,CHEMA515,A515 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,5:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biochem Tech Wr,20747,CHEM,353,114,29236862,"Hong,Ellie",1,CHEMA513,A513 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,5:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biochem Tech Wr,21940,CHEM,353,150,49008197,"Munsayac,Aldrex Reyes",1,CHEM1628,1628 CHEM,In Person,08/26/2024,12/09/2024,5:00 PM,6:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biochem Tech Wr,21941,CHEM,353,151,28807006,"Gibas,Megan",1,CHEM1624,1624 CHEM,In Person,08/26/2024,12/09/2024,5:00 PM,6:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,"Bio, Cog & Aff Basis",37660,PSYCH,774,001,49082030,"Gearhardt,Ashley Nicole",1,ARR,ARR,In Person,08/26/2024,12/09/2024,12:00 PM,3:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bio Fish Lab,23619,ENVIRON,423,001,48384980,"Lopez-Fernandez,Hernan",1,BSB1100,1100 BSB,In Person,08/26/2024,12/09/2024,2:00 PM,5:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bio Fish Lab,23626,EEB,441,001,48384980,"Lopez-Fernandez,Hernan",1,BSB1100,1100 BSB,In Person,08/26/2024,12/09/2024,2:00 PM,5:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bio Fish Lab,23627,EAS,423,001,48384980,"Lopez-Fernandez,Hernan",1,BSB1100,1100 BSB,In Person,08/26/2024,12/09/2024,2:00 PM,5:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bioinf JC,22203,BIOINF,603,001,42410649,"Garmire,Lana",1,PALM2062,2062 PALM,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Bioinf JC,25169,BIOINF,603,002,23589912,"Burmeister,Margit",1,PALM2062,2062 PALM,In Person,08/26/2024,12/09/2024,3:00 PM,4:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bioinf JC,32146,BIOINF,603,011,42410649,"Garmire,Lana",1,PALM2036,2036 PALM,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bioinf JC,32147,BIOINF,603,012,23589912,"Burmeister,Margit",1,PALM2036,2036 PALM,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Bioinf Journal Club,15738,BIOINF,602,001,42410649,"Garmire,Lana",1,PALM2062,2062 PALM,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Bioinf Journal Club,25168,BIOINF,602,002,23589912,"Burmeister,Margit",1,PALM2062,2062 PALM,In Person,08/26/2024,12/09/2024,3:00 PM,4:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bioinf Journal Club,32148,BIOINF,602,011,42410649,"Garmire,Lana",1,PALM2036,2036 PALM,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Bioinf Journal Club,32149,BIOINF,602,012,23589912,"Burmeister,Margit",1,PALM2036,2036 PALM,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,BIOINF Skills,23971,BIOINF,500,001,50466680,"Sartor,Maureen",1,THSL6000,6000 THSL,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biol Basis for Endo,18845,ENDODONT,654,001,75341544,"McDonald,Neville J",1,DENT1033,1033 DENT,In Person,08/26/2024,12/09/2024,12:00 PM,4:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biolchem Sem Series,21604,BIOLCHEM,712,001,86473942,"Vojtek,Anne B",1,MSC15330,5330 MSC1,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biol of Fishes,23618,ENVIRON,422,001,48384980,"Lopez-Fernandez,Hernan",1,DANA1028,1028 DANA,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Biol of Fishes,23620,EEB,440,001,48384980,"Lopez-Fernandez,Hernan",1,DANA1028,1028 DANA,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Biol of Fishes,23621,EAS,422,001,48384980,"Lopez-Fernandez,Hernan",1,DANA1028,1028 DANA,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Biology of Fungi,33657,EEB,468,002,75751822,"James,Timothy Y",1,USB2130,2130 USB,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,N,Y,N,Y,N,N
2510,FA 2024,Biology of Fungi,34862,EEB,468,001,75751822,"James,Timothy Y",1,NUB1508,1508 NUB,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,N,N,Y,N,Y,N,N
2510,FA 2024,Biology of Fungi,35025,EEB,468,003, , ,1, , ,In Person,08/26/2024,12/09/2024,8:00 AM,9:00 AM,N,N,Y,N,Y,N,N
2510,FA 2024,Biology of Fungi,35027,EEB,468,004, , ,1, , ,In Person,08/26/2024,12/09/2024,9:00 AM,12:00 PM,N,N,Y,N,Y,N,N
2510,FA 2024,Biology Seminar,10730,EEB,800,001,22095953,"Baucom,Regina S",1, , ,In Person,08/26/2024,12/09/2024,11:30 AM,1:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Biology Seminar,15244,MCDB,800,001,77996152,"Chapman,Matthew R",1, , ,In Person,08/26/2024,12/09/2024,12:00 PM,1:30 PM,N,N,N,N,Y,N,N
2510,FA 2024,Biology Seminar,30195,EEB,800,002,74045089,"Classen,Aimee",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Biology Seminar,33088,EEB,800,003,69295940,"Rabosky,Dan",1, , ,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biomaterials,13784,BIOMEDE,410,001,28043112,"Mehta,Geeta",1,EECS1500,1500 EECS,In Person,08/26/2024,12/09/2024,10:30 AM,12:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Biomaterials,13839,MATSCIE,410,001,28043112,"Mehta,Geeta",1,EECS1500,1500 EECS,In Person,08/26/2024,12/09/2024,10:30 AM,12:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Biomaterials,16679,MACROMOL,410,001,28043112,"Mehta,Geeta",1,EECS1500,1500 EECS,In Person,08/26/2024,12/09/2024,10:30 AM,12:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Biomaterials,25272,ORTHO,700,001,59481633,"Kim-Berman,Hera",1,DENTG580,G580 DENT,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Bio Materials,25598,DENTHYG,335,001, , ,3,DENTG360,G360 DENT,In Person,08/26/2024,12/09/2024,1:00 PM,4:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Bio Materials,25598,DENTHYG,335,001,57531904,"Cullen,Jennifer Leigh",1,DENTG550,G550 DENT,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,N,Y,N,N,N,N,N
2510,FA 2024,Biomat Sci,24128,RESTORA,656,001,68054847,"Bottino,Marco",1,DENT1491,1491 DENT,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Biomd Eng Sem,10271,BIOMEDE,500,001,14150813,"Piotrowski-Daspit,Alexandra",1,LBME1130,1130 LBME,In Person,08/26/2024,12/09/2024,3:30 PM,4:30 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biomd Eng Sem,16687,UC,500,001,14150813,"Piotrowski-Daspit,Alexandra",1,LBME1130,1130 LBME,In Person,08/26/2024,12/09/2024,3:30 PM,4:30 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biomech of Hum Mvmt,16719,MOVESCI,330,001,56653345,"Lipps,David",1,SKB2600,2600 SKB,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Biomech of Hum Mvmt,16720,MOVESCI,330,002,07085166,"Wall,Erin Bernthal",1,SKB2460,2460 SKB,In Person,08/26/2024,12/09/2024,2:30 PM,4:30 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biomech of Hum Mvmt,16721,MOVESCI,330,003,07085166,"Wall,Erin Bernthal",1,SKB2460,2460 SKB,In Person,08/26/2024,12/09/2024,8:00 AM,10:00 AM,Y,N,N,N,N,N,N
2510,FA 2024,Biomech of Hum Mvmt,19459,MOVESCI,330,006,09590691,"Davis,Sheeba",1,SKB2460,2460 SKB,In Person,08/26/2024,12/09/2024,12:00 PM,2:00 PM,N,N,N,N,Y,N,N
2510,FA 2024,Biomech of Hum Mvmt,25700,MOVESCI,330,005,64559656,"Perrin,Kristin",1,SKB2460,2460 SKB,In Person,08/26/2024,12/09/2024,2:00 PM,4:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biomech of Hum Mvmt,25701,MOVESCI,330,007,09590691,"Davis,Sheeba",1,SKB2460,2460 SKB,In Person,08/26/2024,12/09/2024,4:00 PM,6:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biomech of Hum Mvmt,33855,MOVESCI,330,004,64559656,"Perrin,Kristin",1,SKB2460,2460 SKB,In Person,08/26/2024,12/09/2024,10:00 AM,12:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biomech Sprt Ftns,20028,AES,331,001,74191391,"Bird,Michele Marie",1,SKB2460,2460 SKB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Biomed Chem,19075,CHEM,245,100,89852326,"Bailey,Ryan C",1,CHEM1200,1200 CHEM,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,N,N,Y,N,Y,N,N
2510,FA 2024,Biomed Chem-Lab I,19076,CHEM,246,100,17884817,"Crisci,Ralph Robert",1,CHEM1200,1200 CHEM,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,Y,N,N,N,N,N,N
2510,FA 2024,Biomed Chem-Lab I,19078,CHEM,246,111,17884817,"Crisci,Ralph Robert",1,CHEM2550,2550 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,5:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Biomed Chem Lab II,19079,CHEM,247,100,17884817,"Crisci,Ralph Robert",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Biomed Entrepre I,24093,PIBS,550,002,03413703,"Olson,David",1,MSC22817,2817 MSC2,In Person,08/26/2024,12/09/2024,3:30 PM,5:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biomed Entrepre II,23169,PIBS,750,001,03413703,"Olson,David",1,ARR,ARR,In Person,08/26/2024,12/09/2024,3:30 PM,5:00 PM,N,Y,Y,N,N,N,N
2510,FA 2024,Biomedical Design,26632,BIOMEDE,450,001,55893308,"Wrobel,Melissa Renee",1,LBME1130,1130 LBME,In Person,08/26/2024,12/09/2024,12:00 PM,1:30 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biomedical Knowledge,30483,WGS,333,001,61236708,"Gabriel,Cynthia A",1,NQ1245,1245 NQ,In Person,08/26/2024,12/09/2024,8:30 AM,10:00 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Biomedical Res,21095,PHYSIOL,822,001,29898276,"Michele,Daniel Eugene",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Biomed Instrum Des,10266,BIOMEDE,458,001,85672980,"Liu,Zhongming",1,STAMPS,STAMPS,In Person,08/26/2024,12/09/2024,2:30 PM,4:30 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biomed Instrum Des,10267,BIOMEDE,458,002,83179948,"Fan,Xudong",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,9:30 AM,12:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Biomed Instrum Des,10268,BIOMEDE,458,003,59203880,"Panagis,Kathleen",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,9:30 AM,12:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Biomed Instrum Des,10380,EECS,458,001,85672980,"Liu,Zhongming",1,STAMPS,STAMPS,In Person,08/26/2024,12/09/2024,2:30 PM,4:30 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biomed Instrum Des,10381,EECS,458,002,83179948,"Fan,Xudong",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,9:30 AM,12:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Biomed Instrum Des,10382,EECS,458,003,59203880,"Panagis,Kathleen",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,9:30 AM,12:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Biomed Instrum Des,15624,BIOMEDE,458,004,59203880,"Panagis,Kathleen",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,6:00 PM,9:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Biomed Instrum Des,15628,EECS,458,004,59203880,"Panagis,Kathleen",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,6:00 PM,9:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Biomed Instrum Des,17795,BIOMEDE,458,005,59203880,"Panagis,Kathleen",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,6:00 PM,9:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Biomed Instrum Des,17799,EECS,458,005,59203880,"Panagis,Kathleen",1,LBME1150,1150 LBME,In Person,08/26/2024,12/09/2024,6:00 PM,9:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,BIOMEMS,33758,ECE,509,001,46415201,"Yoon,Euisik",1,EECS3427,3427 EECS,In Person,08/26/2024,12/09/2024,1:30 PM,3:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Biopharmaceutics,22817,PHARMSCI,300,001,60787451,"Lee,Kyung-Dall",1,NUB2548,2548 NUB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Biopharmaceutics,34946,PHARMSCI,702,001,58923186,"Brunaugh,Ashlee Dawn",1,NUB1544,1544 NUB,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biopharm Drugs,34947,PHARMSCI,706,001,21056153,"Schwendeman,Anna A S",1,NUB2548,2548 NUB,In Person,08/26/2024,12/09/2024,4:00 PM,7:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biophy Chemistry,16724,BIOMEDE,221,001,55893308,"Wrobel,Melissa Renee",1,GGBL2505,2505 GGBL,In Person,08/26/2024,12/09/2024,4:30 PM,6:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Biophys Chem I,15660,CHEM,453,100,68893021,"Goodson III,Theodore G",1,CHEM1300,1300 CHEM,In Person,08/26/2024,12/09/2024,11:00 AM,12:00 PM,Y,N,Y,N,Y,N,N
2510,FA 2024,Biophys Chem I,15661,CHEM,453,111,00196235,"Jovanovski,Sara Dushanka",1,CHEM1628,1628 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,2:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biophys Chem I,15662,CHEM,453,112,88378732,"Ogunyemi,Olusayo Joseph",1,CHEM1632,1632 CHEM,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,N,Y,N,N,N,N,N
2510,FA 2024,Biophys Chem I,18831,CHEM,453,110,00196235,"Jovanovski,Sara Dushanka",1,CHEM1636,1636 CHEM,In Person,08/26/2024,12/09/2024,12:00 PM,1:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Biophys Lab,18760,BIOPHYS,550,001,88650044,"Swanson,Scott D",1,CHEM3034,3034 CHEM,In Person,08/26/2024,12/09/2024,1:00 PM,3:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Biophys Modeling,38957,BIOPHYS,535,001,31110126,"Veatch,Sarah",1,CCCB0460,0460 CCCB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Biophys of Diseases,19477,BIOPHYS,440,001,91238420,"Ivanova,Magda",1,MLB1220,LEC RM 1 MLB,In Person,08/26/2024,12/09/2024,8:30 AM,10:00 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Biophys of Diseases,19479,CHEM,440,001,91238420,"Ivanova,Magda",1,MLB1220,LEC RM 1 MLB,In Person,08/26/2024,12/09/2024,8:30 AM,10:00 AM,Y,N,Y,N,N,N,N
2510,FA 2024,Biostats Cln Pract,25178,HS,700,100,06816281,"Davis,Matthew Allen",1, , ,Hybrid,08/26/2024,12/09/2024,9:00 AM,12:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biostats Cln Pract,26461,LHS,700,100,06816281,"Davis,Matthew Allen",1, , ,Hybrid,08/26/2024,12/09/2024,9:00 AM,12:00 PM,N,N,N,Y,N,N,N
2510,FA 2024,Biost in Cancer Sem,19557,BIOSTAT,803,001,98575280,"Taylor,Jeremy Michael George",1,SPH1A1690,1690 SPH1A,In Person,08/26/2024,12/09/2024,9:00 AM,10:00 AM,N,N,N,N,Y,N,N
2510,FA 2024,Black Americans,33972,POLSCI,324,001,09195858,"Hutchings,Vincent L",1,MLB1220,LEC RM 1 MLB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Black Americans,34006,AAS,418,001,09195858,"Hutchings,Vincent L",1,MLB1220,LEC RM 1 MLB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Black Holes,26844,ASTRO,206,001,58770033,"Hughes,Philip A",1,NUB1512,1512 NUB,In Person,08/26/2024,12/09/2024,10:00 AM,11:30 AM,N,Y,N,Y,N,N,N
2510,FA 2024,Black Music Matters,40786,JAZZ,423,001,79794186,"Sarath,Edward W",1, , ,In Person,08/26/2024,12/09/2024,1:00 AM,1:00 AM,N,N,N,N,N,N,N
2510,FA 2024,Black Queer History,33795,WGS,340,001,14080350,"Jones,Jennifer Dominique",1,MLBB137,B137 MLB,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Black Queer History,33805,AAS,341,001,14080350,"Jones,Jennifer Dominique",1,MLBB137,B137 MLB,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Black Queer History,33806,HISTORY,342,001,14080350,"Jones,Jennifer Dominique",1,MLBB137,B137 MLB,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Black World Issues,41118,AAS,458,011,59475723,"Davenport,Christian",1,ARR,ARR,In Person,08/26/2024,12/09/2024,9:00 AM,12:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Black World Seminar,35684,AAS,558,002,68273225,"Walker,Jessica Kenyatta",1,MH2333,2333 MH,In Person,08/26/2024,12/09/2024,4:00 PM,7:00 PM,Y,N,N,N,N,N,N
2510,FA 2024,Black World Seminar,39839,AAS,558,003,44880864,"Fryer,Tiffany Cherelle",1,EQB814,B814 EQ,In Person,08/26/2024,12/09/2024,11:30 AM,1:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Black World Studies,29024,AAS,358,007,51801484,"Saleem,Adi",1,AH5179,5179 AH,In Person,08/26/2024,12/09/2024,2:30 PM,4:00 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Black World Studies,32129,AAS,358,016,44016680,"Jimenez,Raevin",1,LORCH171,171 LORCH,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Black World Studies,32643,AAS,358,018,63590610,"Roseborough,Kara Adrienne",1,DANCE1060,DANCE STUDIO 4,In Person,08/26/2024,12/09/2024,3:00 PM,4:30 PM,Y,N,Y,N,N,N,N
2510,FA 2024,Black World Studies,35611,AAS,358,019,03102824,"Wells,Jonathan Daniel",1,EQB852,B852 EQ,In Person,08/26/2024,12/09/2024,1:00 PM,2:30 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Black World Studies,35647,AAS,358,012,87028970,"Jordan,Jamon Andre",1,ARR,ARR,In Person,08/26/2024,12/09/2024,10:00 AM,1:00 PM,N,N,Y,N,N,N,N
2510,FA 2024,Black World Studies,39838,AAS,358,006,44880864,"Fryer,Tiffany Cherelle",1,EQB814,B814 EQ,In Person,08/26/2024,12/09/2024,11:30 AM,1:00 PM,N,Y,N,Y,N,N,N
2510,FA 2024,Black World Studies,40886,AAS,358,005,89863296,"Thomas,Gaetan Johanny",1,MHG463,G463 MH,In Person,08/26/2024,12/09/2024,4:00 PM,5:30 PM,N,Y,N,Y,N,N,N
